pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
Kepler-289 d,Kepler-289,2014,Transit,3.03,5.33,Mass,66.0282,502.81,10.5675,0.33,5990,1,1.08,0.05,0.65,704.438
Kepler-289 e,Kepler-289,2025,Transit,2.94,17.4,Mass,330.0716,286,1.58,0.9342,5990,0.985,1.061,-0.0098,0.65,704.438
Kepler-29 b,Kepler-29,2011,Transit,2.55,5,Mass,10.33974,777,55.9,0.08482,5378,0.732,0.761,-0.44,0.3,832.532
Kepler-29 c,Kepler-29,2011,Transit,2.34,4.5,Mass,13.28613,715,34.4,0.10027,5378,0.732,0.761,-0.44,0.3,832.532
Kepler-297 b,Kepler-297,2014,Transit,2.87,48.5,Mass,38.871826,509,16.464,0.217,5619,0.915,0.927,-0.11,1.9,692.14
Kepler-297 c,Kepler-297,2014,Transit,6.54,42.1,Mass,74.920137,409,6.86,0.336,5619,0.915,0.927,-0.11,1.9,692.14
Kepler-30 b,Kepler-30,2012,Transit,3.9,11.3,Mass,29.33434,524,16.379,0.18,5498,0.95,0.99,0.18,2,914.221
Kepler-30 c,Kepler-30,2012,Transit,12.3,640,Mass,60.323105,411,6.217,0.3,5498,0.95,0.99,0.18,2,914.221
Kepler-30 d,Kepler-30,2012,Transit,8.8,23.1,Mass,143.34394,308,1.962,0.5,5498,0.95,0.99,0.18,2,914.221
Kepler-305 b,Kepler-305,2013,Transit,3.6,10.5,Mass,5.487,836,112.914,0.05746,5080,0.8,0.76,0.09,4.37,868.477
Kepler-305 c,Kepler-305,2013,Transit,3.3,6,Mass,8.291,728,65.1,0.07568,5080,0.8,0.76,0.09,4.37,868.477
Kepler-305 d,Kepler-305,2014,Transit,2.76,6.2,Mass,16.74,576,25.523,0.12091,5090,0.792,0.827,0.09,4.37,868.477
Kepler-307 b,Kepler-307,2013,Transit,2.43,7.44,Mass,10.4208,797,59.7,0.09359,5367,0.814,0.907,0.19,0.95,575.581
Kepler-307 c,Kepler-307,2013,Transit,2.2,3.64,Mass,13.0729,739,44,0.10896,5367,0.814,0.907,0.19,0.95,575.581
Kepler-31 b,Kepler-31,2011,Transit,5.5,36.7418,Mass,20.8613,781,91.474,0.16,6340,1.22,1.21,-0.076,0.28,1664.64
Kepler-31 c,Kepler-31,2011,Transit,5.3,1493.7,Mass,42.6318,615,35.254,0.26,6340,1.22,1.21,-0.076,0.28,1664.64
Kepler-31 d,Kepler-31,2014,Transit,3.9,2161.244,Mass,87.6451,484,11.8,0.4,6340,1.22,1.21,-0.076,0.28,1664.64
Kepler-310 d,Kepler-310,2014,Transit,2.47,7,Mass,92.876125,353,3.664,0.392,5797,0.876,0.854,-0.12,1.9,602.268
Kepler-317 b,Kepler-317,2014,Transit,2.09,109.8,Mass,5.524242,976,151.652,0.061,5497,0.941,0.865,0.13,3.72,940.584
Kepler-32 b,Kepler-32,2011,Transit,2.2,1303,Mass,5.90124,514,22.025,0.05,3900,0.53,0.58,0,5.6,323.847
Kepler-32 c,Kepler-32,2011,Transit,2,158.9,Mass,8.7522,451,10.68,0.09,3900,0.53,0.58,0,5.6,323.847
Kepler-32 d,Kepler-32,2012,Transit,2.7,39.9089,Mass,22.7802,328,3.631,0.13,3900,0.53,0.58,0,5.6,323.847
Kepler-32 e,Kepler-32,2012,Transit,1.5,4.08181,Mass,2.896,652,56.649,0.033,3900,0.53,0.58,0,5.6,323.847
Kepler-32 f,Kepler-32,2012,Transit,0.82,1862.11,Mass,0.74296,1026,349.645,0.013,3900,0.53,0.58,0,5.6,323.847
Kepler-323 b,Kepler-323,2014,Transit,1.381,3.9,Mass,1.678328,1838,1900,0.02778,6004,1.12,1.015,-0.14,5.4,454.883
Kepler-323 c,Kepler-323,2014,Transit,1.57,6.8,Mass,3.5538229,1431,700,0.0458,6004,1.12,1.015,-0.14,5.4,454.883
Kepler-324 b,Kepler-324,2014,Transit,1.14,2414.4,Mass,4.385315,935,194.34,0.05,5194,0.84,0.901,0.18,3.39,501.574
Kepler-324 c,Kepler-324,2014,Transit,3.15,6.2,Mass,51.805612,410,7.233,0.26,5194,0.84,0.901,0.18,3.39,501.574
Kepler-324 e,Kepler-324,2021,Transit,2.03862444,235.014,Mass,13.97939968,635,38.9,0.10972,5191,0.826,0.844,0.08,3.39,501.574
Kepler-326 b,Kepler-326,2014,Transit,1.52,44.6,Mass,2.248329,1127,783.449,0.032,5105,0.801,0.91,0.2385,13.18,487.675
Kepler-326 c,Kepler-326,2014,Transit,1.4,17.4,Mass,4.580358,889,303.62,0.051,5105,0.801,0.91,0.2385,13.18,487.675
Kepler-326 d,Kepler-326,2014,Transit,1.21,6.9,Mass,6.766888,781,180.644,0.066,5105,0.801,0.91,0.2385,13.18,487.675
Kepler-327 c,Kepler-327,2014,Transit,1.03,20.3,Mass,5.212333,537,28.272,0.047,3799,0.492,0.591913,-0.2,3.28,241.987
Kepler-328 b,Kepler-328,2013,Transit,2.3,28.5,Mass,34.921,602,57.079,0.2199,6064,1.06,1.15,0.08,2.57,2213.19
Kepler-328 c,Kepler-328,2013,Transit,5.4,39.4,Mass,71.312,475,22.025,0.354,6064,1.06,1.15,0.08,2.57,2213.19
Kepler-33 c,Kepler-33,2011,Transit,3.2,0.39,Mass,13.17562,1009,241.759,0.1189,5904,1.82,1.291,0.025,4.27,1209.16
Kepler-33 d,Kepler-33,2011,Transit,5.35,3.91,Mass,21.77596,853,123.691,0.1662,5904,1.82,1.291,0.025,4.27,1209.16
Kepler-33 e,Kepler-33,2011,Transit,4.02,5.57,Mass,31.7844,752,74.72,0.2138,5904,1.82,1.291,0.025,4.27,1209.16
Kepler-33 f,Kepler-33,2011,Transit,4.46,9.6,Mass,41.02902,691,53.183,0.2535,5904,1.82,1.291,0.025,4.27,1209.16
Kepler-333 b,Kepler-333,2014,Transit,1.32,28.2,Mass,12.551158,480,16.819,0.087,4259,0.534,0.601,0.0465,3.24,324.413
Kepler-338 b,Kepler-338,2014,Transit,2.44,30.6,Mass,13.726976,1005,256.606,0.117,5923,1.735,1.105,-0.029,6.46,552.798
Kepler-338 e,Kepler-338,2014,Transit,1.56,8.5,Mass,9.341,1143,428.524,0.08979,5999,1.735,1.14,-0.029,6.46,552.798
Kepler-339 c,Kepler-339,2014,Transit,1.15,7.3,Mass,6.988055,914,101.841,0.069,5631,0.802,0.87,0.033,0.98,616.637
Kepler-339 d,Kepler-339,2014,Transit,1.17,14.7,Mass,10.558345,796,58.651,0.091,5631,0.802,0.87,0.033,0.98,616.637
Kepler-34 b,Kepler-34,2011,Transit,8.564,69.92,Mass,288.822,294.42,1.2545,1.0896,5913,1.1618,1.0479,-0.07,,1800.82
Kepler-345 b,Kepler-345,2014,Transit,0.74,0.48,Mass,7.415563,622,35.37,0.066,4504,0.623,0.61,0.1905,2.75,260
Kepler-345 c,Kepler-345,2014,Transit,1.2,2.2,Mass,9.387427,575,25.83,0.077,4504,0.623,0.61,0.1905,2.75,260
Kepler-349 b,Kepler-349,2014,Transit,1.9,94.5,Mass,5.929778,972,248.274,0.065,5956,0.927,1.083,0.1509,0.55,940.724
Kepler-35 b,Kepler-35,2011,Transit,8.16,40.363,Mass,131.458,352.89,2.5804,0.60347,5606,1.0284,0.8877,-0.34,,1819.17
Kepler-350 b,Kepler-350,2014,Transit,1.85,16.9,Mass,11.189562,1037,257.721,0.104,6186,1.534,1.19,0.041,4,956.859
Kepler-350 c,Kepler-350,2013,Transit,3.1,6.1,Mass,17.849,888,138.415,0.1385,6492.3,1.25,1,0.041,4,956.859
Kepler-350 d,Kepler-350,2013,Transit,2.8,14.9,Mass,26.136,782,83.237,0.1786,6492.3,1.25,1,0.041,4,956.859
Kepler-351 b,Kepler-351,2014,Transit,3.06,4.8,Mass,37.054919,498,11.983,0.214,5643,0.854,0.81,-0.16,2.9,1083.91
Kepler-351 c,Kepler-351,2014,Transit,3.19,11.1,Mass,57.24809,431,6.712,0.287,5643,0.854,0.81,-0.16,2.9,1083.91
Kepler-359 c,Kepler-359,2014,Transit,4.3,2.9,Mass,57.68802,512,8.1,0.307,6248,1.086,0.827,-0.29,3.02,1443.21
Kepler-359 d,Kepler-359,2014,Transit,4.01,2.7,Mass,77.095691,464,5.5,0.372,6248,1.086,0.827,-0.29,3.02,1443.21
Kepler-36 b,Kepler-36,2012,Transit,1.498,3.83,Mass,13.86825,978,247,0.11419,5979,1.634,1.034,-0.18,7.41,527.956
Kepler-36 c,Kepler-36,2012,Transit,3.679,7.13,Mass,16.21865,928,191,0.12692,5979,1.634,1.034,-0.18,7.41,527.956
Kepler-363 c,Kepler-363,2014,Transit,1.69,66.4,Mass,7.542427,1054,376.29,0.079,5593,1.485,1.226,0.3965,5.5,762.596
Kepler-37 b,Kepler-37,2013,Transit,0.3098,0.79,Mass,13.36702,718,44.5,0.1019,5357,0.789,0.79,-0.36,7.6,63.9207
Kepler-37 c,Kepler-37,2013,Transit,0.755,1.3,Mass,21.301848,615,23.9,0.139,5357,0.789,0.79,-0.36,7.6,63.9207
Kepler-37 d,Kepler-37,2013,Transit,2.03,2,Mass,39.7922622,499,10.39,0.2109,5357,0.789,0.79,-0.36,7.6,63.9207
Kepler-38 b,Kepler-38,2012,Transit,4.3,122,Mass,105.599,475,14.4568,0.4632,5623,1.752,0.941,-0.11,10,1174.59
Kepler-385 b,Kepler-385,2014,Transit,2.73,12.8,Mass,10.043686,951,143.919,0.097,6326,1.126,0.992,0.01,3.31,1432.61
Kepler-385 c,Kepler-385,2014,Transit,3.04,13.2,Mass,15.163161,829,83.155,0.127,6326,1.126,0.992,0.01,3.31,1432.61
Kepler-39 b,Kepler-39,2011,Transit,13.9,6388.1,Mass,21.08721,897,90.22,0.164,6350,1.4,1.29,0.1,2.1,1057.41
Kepler-391 b,Kepler-391,2014,Transit,2.5,1100,Mass,7.4175,930,690,0.083,5038,2.879,1.27,0.04,4.365,869.236
Kepler-391 c,Kepler-391,2014,Transit,2.88,450,Mass,20.501,662,179,0.164,5038,2.879,1.27,0.04,4.365,869.236
Kepler-396 b,Kepler-396,2013,Transit,3.5,75.5,Mass,42.994,496,13.731,0.24067,5656,1.06,0.85,0.1558,0.62,223.757
Kepler-396 c,Kepler-396,2013,Transit,5.3,17.9,Mass,88.505,390,5.244,0.38946,5656,1.06,0.85,0.1558,0.62,223.757
Kepler-4 b,Kepler-4,2009,Transit,4.002,24.472,Mass,3.21346,1650,1245.431,0.0456,5857,1.487,1.223,0.17,4.5,487.916
Kepler-40 b,Kepler-40,2010,Transit,13.11,699.2,Mass,6.87349,1620,1187.965,0.08,6510,2.13,1.48,0.1,2.8,2305.01
Kepler-406 b,Kepler-406,2014,Transit,1.43,6.35,Mass,2.42629,1302,826.933,0.03599,5538,1.07,1.07,0.18,5.84,364.03
Kepler-406 c,Kepler-406,2014,Transit,0.85,2.71,Mass,4.62332,1050,349.769,0.05531,5538,1.07,1.07,0.18,5.84,364.03
Kepler-407 b,Kepler-407,2014,Transit,1.19,1.93,Mass,0.6693124,1983,4102.008,0.01531,5487,1.04,0.99,0.35,2.88,338.368
Kepler-408 b,Kepler-408,2014,Transit,0.82,5,Mass,2.46502,1561,1503.581,0.03592,6104,1.23,1.08,-0.2,6.68,88.7832
Kepler-409 b,Kepler-409,2014,Transit,1.199,6,Mass,68.9583216,438,6.15,0.3192,5421,0.897,0.913,0.05,5.8,68.173
Kepler-41 b,Kepler-41,2011,Transit,14.46,177.98,Mass,1.8555582,1790,2036.749,0.03101,5750,1.29,1.15,0.38,4.4,1093.08
Kepler-411 b,Kepler-411,2013,Transit,2.401,25.6,Mass,3.005156,1138,201.3,0.0375,4974,0.82,0.87,0.21,0.212,153.676
Kepler-411 c,Kepler-411,2016,Transit,4.421,26.4,Mass,7.834435,838,56,0.0739,4974,0.82,0.87,0.21,0.212,153.676
Kepler-411 d,Kepler-411,2018,Transit,3.319,15.2,Mass,58.02035,410,3.9,0.279,4974,0.82,0.87,0.21,0.212,153.676
Kepler-412 b,Kepler-412,2014,Transit,15.031269,299.07803,Mass,1.7208604,1850,2144.307,0.02897,5750,1.287,1.167,0.27,5.37,1086.24
Kepler-413 b,Kepler-413,2014,Transit,4.347,67,Mass,66.262,334.96,2.9436,0.3553,4700,0.7761,0.82,-0.2,,847.536
Kepler-414 b,Kepler-414,2014,Transit,1.71,3.5,Mass,4.7,1024,241.171,0.0543,5536,0.946,0.89,0.18,1.55,413.46
Kepler-414 c,Kepler-414,2014,Transit,3.01,29.9,Mass,7.171,890,137.086,0.07195,5536,0.946,0.89,0.18,1.55,413.46
Kepler-415 b,Kepler-415,2014,Transit,1.21,119.9,Mass,4.176,694,69.834,0.0426,4362,0.643,0.67,0.01,4.9,530.487
Kepler-416 b,Kepler-416,2014,Transit,2.48,58.2,Mass,6.319,986,224.089,0.0674,5718,1.075,1,0.1259,2.69,690.819
Kepler-417 b,Kepler-417,2014,Transit,2.31,11,Mass,12.331,671,43.624,0.1006,5177,0.806,0.9,-0.204,4.9,973.989
Kepler-418 b,Kepler-418,2014,Transit,13.45,349.6112477,Mass,86.67856,434,8.877,0.39249,5820,1.09,0.98,-0.05,7,1002.53
Kepler-419 b,Kepler-419,2014,Transit,10.8,794.5,Mass,69.7546,613,37.416,0.37,6430,1.74,1.39,0.176,2.14,1011.36
Kepler-42 b,Kepler-42,2011,Transit,0.78,0.705944,Mass,1.2137672,519,22.388,0.0116,3068,0.17,0.13,-0.33,4.5,40.0595
Kepler-42 c,Kepler-42,2011,Transit,0.73,60.337,Mass,0.45328509,720,82.125,0.006,3068,0.17,0.13,-0.33,4.5,40.0595
Kepler-42 d,Kepler-42,2011,Transit,0.57,0.357785,Mass,1.865169,450,12.538,0.0154,3068,0.17,0.13,-0.33,4.5,40.0595
Kepler-422 b,Kepler-422,2014,Transit,12.89,136.66,Mass,7.8914483,1028,264.983,0.082,5972,1.24,1.15,0.23,3.4,722.795
Kepler-423 b,Kepler-423,2014,Transit,13.361,189.101,Mass,2.6843285,1605,649.148,0.03585,5560,0.95,0.85,-0.1,11,758.753
Kepler-424 b,Kepler-424,2014,Transit,9.98,327.35,Mass,3.3118644,1116,470.754,0.044,5460,0.94,1.01,0.44,4.9,698.646
Kepler-425 b,Kepler-425,2014,Transit,10.962,79.45,Mass,3.79701816,1070,229.036,0.0464,5170,0.86,0.93,0.24,5,646.647
Kepler-426 b,Kepler-426,2014,Transit,12.22,108.06,Mass,3.21751883,1300,410.723,0.0414,5725,0.92,0.91,-0.21,6,843.695
Kepler-427 b,Kepler-427,2014,Transit,13.79,92.17,Mass,10.290994,1100,208.721,0.091,5800,1.35,0.96,-0.19,7,1017.8
Kepler-428 b,Kepler-428,2014,Transit,12.11,403.63,Mass,3.52563254,1070,195.088,0.0433,5150,0.8,0.87,0.09,5,686.284
Kepler-43 b,Kepler-43,2011,Transit,13.663771,1026.5909,Mass,3.0240949,1620,1138.115,0.046,6041,1.42,1.32,0.33,0.69,1005.84
Kepler-432 b,Kepler-432,2015,Transit,12.834305,1719.4603,Mass,52.501129,812,97.846,0.301,4995,4.06,1.32,-0.07,4.2,848.023
Kepler-433 b,Kepler-433,2015,Transit,16.25,896.24,Mass,5.33408384,1776,1682.66,0.0679,6360,2.26,1.46,-0.01,2.67,1878.31
Kepler-434 b,Kepler-434,2015,Transit,12.67,908.96,Mass,12.8747099,1000,158.285,0.1143,5977,1.38,1.198,0.25,4,1222.54
Kepler-435 b,Kepler-435,2015,Transit,22.31,266.97,Mass,8.6001536,1729,677.917,0.0948,6161,3.21,1.538,-0.18,2.25,1418.77
Kepler-44 b,Kepler-44,2011,Transit,12.22,317.82,Mass,3.2467293,1544,1109.223,0.0446,5800,1.35,1.12,0.15,5.8,1188
Kepler-444 d,Kepler-444,2015,Transit,0.53,0.2,Mass,6.189392,783,109.638,0.06,5046,0.752,0.758,-0.55,11.23,36.4396
Kepler-444 e,Kepler-444,2015,Transit,0.546,0.1,Mass,7.743493,727,81.344,0.0696,5046,0.752,0.758,-0.55,11.23,36.4396
Kepler-447 b,Kepler-447,2015,Transit,18.49,435.41,Mass,7.79430132,882,119.039,0.0769,5493,1.05,1,0.07,1.62,268.041
Kepler-45 b,Kepler-45,2011,Transit,10.76,160.497,Mass,2.455239,1000,68.37,0.03,3820,0.55,0.59,0.28,0.5,381.949
Kepler-450 b,Kepler-450,2015,Transit,6.14,19.4,Mass,28.454851,769,94.325,0.20092,6197.21,1.64162,1.19,0.1278,2.57,455.982
Kepler-450 c,Kepler-450,2015,Transit,2.62,12.5,Mass,15.413135,944,213.731,0.13351,6197.21,1.64162,1.19,0.1278,2.57,455.982
Kepler-450 d,Kepler-450,2015,Transit,0.837,17.6,Mass,7.51464,1199,557.205,0.0827,6197.21,1.64162,1.19,0.1278,2.57,455.982
Kepler-453 b,Kepler-453,2015,Transit,6.204,16,Mass,240.503,273.62,0.9636,0.7903,5527,0.833,0.944,0.09,2.49,442.846
Kepler-454 b,Kepler-454,2015,Transit,2.37,5.4,Mass,10.5737534,916,117.7,0.09528,5687,1.066,1.03,0.32,5.25,230.869
Kepler-46 b,Kepler-46,2012,Transit,9.057,1907,Mass,33.60134,543,10.9,0.1968,5155,0.938,0.902,0.41,9.7,777.06
Kepler-462 b,Kepler-462,2016,Transit,3,53.9,Mass,84.6866,611,31.269,0.4172,7500,1.57,1.59,0.05,0.5,596.625
Kepler-462 c,Kepler-462,2018,Transit,4,6,Mass,207.62,453,9.97,0.7584,7500,1.57,1.59,0.05,0.5,596.625
Kepler-47 b,Kepler-47,2012,Transit,3.05,2.07,Mass,49.4643,490.2,10.1419,0.2877,5636,0.936,0.957,-0.25,,1025.02
Kepler-47 c,Kepler-47,2012,Transit,4.65,3.17,Mass,303.227,267.82,0.9037,0.9638,5636,0.936,0.957,-0.25,,1025.02
Kepler-47 d,Kepler-47,2019,Transit,7.04,19.02,Mass,187.366,314.44,1.7171,0.6992,5636,0.936,0.957,-0.25,,1025.02
Kepler-48 b,Kepler-48,2012,Transit,1.88,3.94,Mass,4.778,932,173.12,0.05394,5194,0.89,0.88,0.17,3.14,306.738
Kepler-48 c,Kepler-48,2012,Transit,2.71,14.61,Mass,9.67395,736,67.593,0.08633,5194,0.89,0.88,0.17,3.14,306.738
Kepler-48 d,Kepler-48,2014,Transit,2.04,7.93,Mass,42.8961,448,9.292,0.23302,5194,0.89,0.88,0.17,3.14,306.738
Kepler-49 b,Kepler-49,2012,Transit,2.579,9.77,Mass,7.2,509,21.481,0.05929,4095.6,0.618,0.607,0.03,2.88,311.222
Kepler-49 c,Kepler-49,2012,Transit,2.444,8.38,Mass,10.91,443,12.341,0.07821,4095.6,0.618,0.607,0.03,2.88,311.222
Kepler-49 d,Kepler-49,2014,Transit,1.6,235.982,Mass,2.576549,717,64.39,0.031,4252,0.559,0.549,0.03,2.88,311.222
Kepler-49 e,Kepler-49,2014,Transit,1.56,1.03815,Mass,18.596108,371,6.063,0.116,4252,0.559,0.549,0.03,2.88,311.222
Kepler-5 b,Kepler-5,2009,Transit,15.984034,670.93913,Mass,3.5484657,1750,1822.758,0.0538,6297,1.793,1.374,0.04,2.88,899.777
Kepler-50 b,Kepler-50,2012,Transit,1.71,8.9,Mass,7.81254,1196,494.705,0.077,6225,1.58,1.24,0.03,3.8,250.11
Kepler-50 c,Kepler-50,2012,Transit,2.17,8.2,Mass,9.37647,1125,388.444,0.087,6225,1.58,1.24,0.03,3.8,250.11
Kepler-51 b,Kepler-51,2012,Transit,7.1,2.1,Mass,45.154,543,10.119,0.2514,6018,0.94,1.04,0.05,0.3,783.831
Kepler-51 c,Kepler-51,2012,Transit,9,4,Mass,85.312,439,4.331,0.384,6018,0.94,1.04,0.05,0.3,783.831
Kepler-51 d,Kepler-51,2014,Transit,9.7,7.6,Mass,130.194,381,2.466,0.509,6018,0.94,1.04,0.05,0.3,783.831
Kepler-52 b,Kepler-52,2012,Transit,2.1,135,Mass,7.8773565,553,22.72,0.0637,4075,0.52,0.54,0,1.01,321.542
Kepler-52 c,Kepler-52,2012,Transit,1.84,45.4,Mass,16.3850021,433,8.55,0.10379,4075,0.52,0.54,0,1.01,321.542
Kepler-52 d,Kepler-52,2014,Transit,1.95,88.8775,Mass,36.445171,332,2.945,0.182,4263,0.556,0.577,0,1.01,321.542
Kepler-53 b,Kepler-53,2012,Transit,2.89,111,Mass,18.6489525,701,60.997,0.1361,5858,0.89,0.98,0,0.3,1366.07
Kepler-53 c,Kepler-53,2012,Transit,3.17,36,Mass,38.5583038,550,23.176,0.22091,5858,0.89,0.98,0,0.3,1366.07
Kepler-53 d,Kepler-53,2014,Transit,2.12,166.503,Mass,9.751962,870,144.852,0.091,6085,0.958,0.966,0,0.3,1366.07
Kepler-538 b,Kepler-538,2016,Transit,2.215,12.9,Mass,81.73778,417,5.07,0.3554,5534,0.8717,0.892,-0.09,5.3,155.956
Kepler-539 b,Kepler-539,2016,Transit,8.373123,308.2951,Mass,125.63243,387.6,3.681,0.4988,5820,0.952,1.048,-0.01,0.91,307.318
Kepler-54 b,Kepler-54,2012,Transit,2.1,0.98,Mass,8.0109434,453,12.357,0.0619,3705,0.5,0.51,-0.27,4.83,271.701
Kepler-54 c,Kepler-54,2012,Transit,1.23,0.7,Mass,12.0717249,395,3.07,0.0809,3705,0.5,0.51,-0.27,4.83,271.701
Kepler-54 d,Kepler-54,2014,Transit,1.53,12.0946,Mass,20.995694,328,3.425,0.126,4252,0.554,0.518,-0.27,4.83,271.701
Kepler-549 b,Kepler-549,2016,Transit,2.57,11,Mass,42.9495649,487,9.549,0.23236,5360,0.84,0.88,-0.03,4.57,635.145
Kepler-55 b,Kepler-55,2012,Transit,2.43,43,Mass,27.9481449,400,6.642,0.1593,4362,0.58,0.62,-0.01,2.34,578.796
Kepler-55 c,Kepler-55,2012,Transit,2.21,69.8,Mass,42.1516418,349,3.84,0.2095,4362,0.58,0.62,-0.01,2.34,578.796
Kepler-553 b,Kepler-553,2016,Transit,4.74139884,116.0073685,Mass,4.030467,1089,235,0.04766,5191,0.902,0.889,0.152,8.8,728.525
Kepler-553 c,Kepler-553,2016,Transit,11.57887706,2129.450327,Mass,328.24017,251,0.589,0.898,5191,0.902,0.889,0.152,8.8,728.525
Kepler-56 b,Kepler-56,2012,Transit,6.51,22.1,Mass,10.5016,1378,819.245,0.1028,4840,4.23,1.32,0.2,3.5,912.994
Kepler-56 c,Kepler-56,2012,Transit,9.8,181,Mass,21.40239,1087,317.206,0.1652,4840,4.23,1.32,0.2,3.5,912.994
Kepler-57 b,Kepler-57,2012,Transit,3.135,25.06,Mass,5.72,850,124.349,0.05988,5187.9,0.826,0.859,0.1166,3.31,644.14
Kepler-57 c,Kepler-57,2012,Transit,2.196,6.86,Mass,11.6,671,48.574,0.09588,5187.9,0.826,0.859,0.1166,3.31,644.14
Kepler-58 b,Kepler-58,2012,Transit,2.78,35.5,Mass,10.2184954,920,112.992,0.09291,5843,1.03,0.95,0.1,2.14,969.252
Kepler-58 c,Kepler-58,2012,Transit,2.86,53,Mass,15.5741568,799,64.389,0.12307,5843,1.03,0.95,0.1,2.14,969.252
Kepler-58 d,Kepler-58,2014,Transit,2.94,245.343,Mass,40.101371,583,18.244,0.236,6099,1.127,1.024,0.1,2.14,969.252
Kepler-58 e,Kepler-58,2023,Transit,1.61,597.796,Mass,4.45814897,1212,511.6,0.0533,6100,1.083,1.017,-0.12,2.14,969.252
Kepler-59 b,Kepler-59,2012,Transit,1.1,4.1,Mass,11.8681707,864,187.51,0.09943,6074,0.94,1.04,-0.2,0.26,1163.22
Kepler-59 c,Kepler-59,2012,Transit,1.98,3.81,Mass,17.9801235,752,107.741,0.13114,6074,0.94,1.04,-0.2,0.26,1163.22
Kepler-595 b,Kepler-595,2016,Transit,3.708,17.4,Mass,25.3029092,535,17.382,0.1582,5138.5,0.821,0.93,0.406,2.7,643.009
Kepler-595 c,Kepler-595,2020,Transit,1.009,3.3,Mass,12.38602,679,50.23,0.0983,5138.5,0.821,0.93,0.406,2.7,643.009
Kepler-6 b,Kepler-6,2009,Transit,14.616536,212.31044,Mass,3.2346996,1460,792.218,0.04852,5647,1.391,1.209,0.34,3.8,587.039
Kepler-60 b,Kepler-60,2012,Transit,1.71,4.19,Mass,7.1334,1102,318,0.07255,5905,1.257,1.041,-0.09,8.91,1025.1
Kepler-60 c,Kepler-60,2012,Transit,1.9,3.85,Mass,8.9187,1023,236,0.08422,5905,1.257,1.041,-0.09,8.91,1025.1
Kepler-60 d,Kepler-60,2012,Transit,1.99,4.16,Mass,11.8981,929,161,0.10203,5905,1.257,1.041,-0.09,8.91,1025.1
Kepler-62 b,Kepler-62,2013,Transit,1.31,9,Mass,5.714932,750,80.326,0.0553,4925,0.64,0.69,-0.37,7,300.874
Kepler-62 c,Kepler-62,2013,Transit,0.54,4,Mass,12.4417,578,28.489,0.0929,4925,0.64,0.69,-0.37,7,300.874
Kepler-62 d,Kepler-62,2013,Transit,1.95,14,Mass,18.16406,510,17.21,0.12,4925,0.64,0.69,-0.37,7,300.874
Kepler-62 e,Kepler-62,2013,Transit,1.61,36,Mass,122.3874,270,1.352,0.427,4925,0.64,0.69,-0.37,7,300.874
Kepler-62 f,Kepler-62,2013,Transit,1.41,35,Mass,267.291,208,0.5,0.718,4925,0.64,0.69,-0.37,7,300.874
Kepler-63 b,Kepler-63,2013,Transit,6.11,120,Mass,9.4341505,791,100.371,0.08,5576,0.901,0.984,0.05,0.21,194.033
Kepler-643 b,Kepler-643,2016,Transit,10.16,321.0083,Mass,16.33889626,963,211.711,0.13485,4908,2.52,1,0.13,12.02,1063.58
Kepler-65 b,Kepler-65,2012,Transit,1.42,2.4,Mass,2.15491,1740,2316.095,0.035,6211,1.41,1.25,0.17,2.9,303.728
Kepler-65 c,Kepler-65,2012,Transit,2.58,5.4,Mass,5.859944,1246,609.992,0.068,6211,1.41,1.25,0.17,2.9,303.728
Kepler-65 d,Kepler-65,2012,Transit,1.52,4.14,Mass,8.13123,1117,394.549,0.084,6211,1.41,1.25,0.17,2.9,303.728
Kepler-68 b,Kepler-68,2013,Transit,2.357,8.03,Mass,5.39875259,1275,441,0.06135,5847,1.2564,1.057,0.11,6.84,144.166
Kepler-68 c,Kepler-68,2013,Transit,0.979,1.3,Mass,9.605027,1052,204,0.09008,5847,1.2564,1.057,0.11,6.84,144.166
Kepler-7 b,Kepler-7,2009,Transit,18.180998,140.16303,Mass,4.8854892,1630,1375.11,0.06067,5933,1.966,1.359,0.11,2.9,922.562
Kepler-725 b,Kepler-725,2016,Transit,10.8,521.76244,Mass,39.64372,514,12.1,0.2238,5395,0.88,0.95,0.14,1.6,758.469
Kepler-74 b,Kepler-74,2013,Transit,10.76,200.22,Mass,7.340711,1078,337.682,0.0781,6000,1.12,1.18,0.42,0.8,1177.55
Kepler-75 b,Kepler-75,2013,Transit,11.77,3209.9,Mass,8.8849116,767,106.484,0.0818,5200,0.89,0.91,0.3,6.2,835.356
Kepler-77 b,Kepler-77,2013,Transit,10.761,136.661,Mass,3.57878087,1440,432.871,0.04501,5520,0.99,0.95,0.2,7.5,639.411
Kepler-78 b,Kepler-78,2013,Transit,1.201,1.68,Mass,0.35500745,2223,4070,0.00901,5058,0.7475,0.779,-0.18,0.625,124.376
Kepler-79 b,Kepler-79,2012,Transit,3.51,7.6,Mass,13.48451,929,205.404,0.11929,6389,1.316,1.244,0.06,1.32,1020.72
Kepler-79 c,Kepler-79,2012,Transit,3.76,4.6,Mass,27.4026,734,79.765,0.19144,6389,1.316,1.244,0.06,1.32,1020.72
Kepler-79 d,Kepler-79,2014,Transit,7.15,5.3,Mass,52.0897,592,33.874,0.2937,6389,1.316,1.244,0.06,1.32,1020.72
